Title,Link,authors,year,abstract_text,source_url,title
Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,"Arman Seuylemezian, Parag Vaishampayan, Kerry Cooper, Kasthuri Venkateswaran",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces
KatharoSeq enables high-throughput microbiome analysis from low-biomass samples,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,"Jeremiah J Minich, Qiyun Zhu, Stefan Janssen, Ryan Hendrickson, Amnon Amir, Russ Vetter, John Hyde, Megan M Doty, Kristina Stillwell, James Benardini, Jae H Kim, Eric E Allen, Kasthuri Venkateswaran, Rob Knight",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,KatharoSeq Enables High-Throughput Microbiome Analysis from Low-Biomass Samples
Draft genome sequence of a clinical isolate of Fusarium fujikuroi isolated from a male patient with acute myeloid leukemia.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/,"Camilla Urbaniak, Sanjeet Dadwal, Karine Bagramyan, Kasthuri Venkateswaran",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/,Draft Genome Sequence of a Clinical Isolate of Fusarium fujikuroi Isolated from a Male Patient with Acute Myeloid Leukemia
"Draft Genome Sequence of Solibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/,"Arman Seuylemezian, Nitin K Singh, Parag Vaishampayan, Kasthuri Venkateswaran",2017,"Aquí te dejo el resumen (abstract) del texto original, sin texto sobrante o metadatos:

""Nosotros aquí presentamos el secuenciado de genoma de Solibacillus kalamii ISSFR-015, aislado de una particulante arrestance de alta energía a bordo de la Estación Espacial Internacional. El secuencia de genoma de la cepa contiene 3,809,180 pares de bases con un contenido de G+C estimado de 38.61%. El género Solibacillus es un organismo microbiano caracterizado en 2009 por Krishnamurthi et al., que reclassificó a Bacillus silvestris en el género Solibacillus y lo designó como especie tipo. El genoma de la cepa S. kalamii ISSFR-015 proporciona información sobre genes posibles que codifican para superóxido dismutasa, proteínas de estrés universal, resistencia a vancomicina, resistencia a cobre, resistencia al peróxido de hidrógeno y resistencia al arsénico, lo que sugiere que el bacterium puede sobrevivir en entornos de alta estrés, tales como la Estación Espacial Internacional.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/,"Draft Genome Sequence of Solibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station"
Detection of antimicrobial resistance genes associated with the International Space Station environmental surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,"Camilla Urbaniak, Michael D Morrison, James B Thissen, Fathi Karouia, David J Smith, Satish Mehta, Crystal Jaing, Kasthuri Venkateswaran",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,"Microbial Tracking-2, a metagenomics analysis of bacteria and fungi onboard the International Space Station"
Draft genome sequences of two Fusarium oxysporum isolates cultured from infected Zinnia hybrida plants grown on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/,"Camilla Urbaniak, Gioia Massa, Mary Hummerick, Christina Khodadad, Andrew Schuerger, Kasthuri Venkateswaran",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/,Draft Genome Sequences of Two Fusarium oxysporum Isolates Cultured from Infected Zinnia hybrida Plants Grown on the International Space Station
Characterization of Aspergillus niger Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/,"Jillian Romsdahl, Adriana Blachowicz, Yi-Ming Chiang, Kasthuri Venkateswaran, Clay C C Wang",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/,Metabolomic Analysis of Aspergillus niger Isolated From the International Space Station Reveals Enhanced Production Levels of the Antioxidant Pyranonigrin A
Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/,"Nitin K Singh, Daniela Bezdan, Aleksandra Checinska Sielaff, Kevin Wheeler, Christopher E Mason, Kasthuri Venkateswaran",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/,Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains
Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/,"Nitin Kumar Singh, Jason M Wood, Fathi Karouia, Kasthuri Venkateswaran",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/,Correction to: Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces
"International Space Station conditions alter genomics, proteomics, and metabolomics in Aspergillus nidulans.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/,"Jillian Romsdahl, Adriana Blachowicz, Abby J Chiang, Yi-Ming Chiang, Sawyer Masonjones, Junko Yaegashi, Stefanie Countryman, Fathi Karouia, Markus Kalkum, Jason E Stajich, Kasthuri Venkateswaran, Clay CC Wang",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/,"International Space Station conditions alter genomics, proteomics, and metabolomics in Aspergillus nidulans"
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,"Adriana Blachowicz, Abby J Chiang, Jillian Romsdahl, Markus Kalkum, Clay C C Wang, Kasthuri Venkateswaran",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station
Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/,"Camilla Urbaniak, Peter van Dam, Alexander Zaborin, Olga Zaborina, Jack A Gilbert, Tamas Torok, Clay C C Wang, Kasthuri Venkateswaran",2019,"Aquí está el resumen (abstract) extraído del texto:

""Two isolates of Fusarium oxysporum, ISS-F3 and ISS-F4, were cultured from the dining table on the International Space Station (ISS). Genomic analyses indicate that these two strains are genomically different from 65 known sequenced strains. Functional analysis revealed that ISS-F3/F4 had higher relative abundances of polyketide synthase domains than a non-plant-pathogenic soil isolate, and a clinical isolate. Putative secondary metabolite analysis indicates that ISS-F3/F4 may produce yet-unreported polyketides and nonribosomal peptides. While genomic analysis showed that these ISS strains are unlikely to be plant pathogens, they proved to be virulent in a virulence assay using an immunocompromised Caenorhabditis elegans model, suggesting opportunistic pathogens in animals, including humans.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/,Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station
Characterization of the total and viable bacterial and fungal communities associated with the International Space Station surfaces.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6452512/,"Aleksandra Checinska Sielaff, Camilla Urbaniak, Ganesh Babu Malli Mohan, Victor G Stepanov, Quyen Tran, Jason M Wood, Jeremiah Minich, Daniel McDonald, Teresa Mayer, Rob Knight, Fathi Karouia, George E Fox, Kasthuri Venkateswaran",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6452512/,Characterization of the total and viable bacterial and fungal communities associated with the International Space Station surfaces
Proteomic and Metabolomic Characteristics of Extremophilic Fungi Under Simulated Mars Conditions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6529585/,"Adriana Blachowicz, Abby J Chiang, Andreas Elsaesser, Markus Kalkum, Pascale Ehrenfreund, Jason E Stajich, Tamas Torok, Clay C C Wang, Kasthuri Venkateswaran",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6529585/,Proteomic and Metabolomic Characteristics of Extremophilic Fungi Under Simulated Mars Conditions
MetaMiner: A Scalable Peptidogenomics Approach for Discovery of Ribosomal Peptide Natural Products with Blind Modifications from Microbial Communities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6952069/,"Liu Cao, Alexey Gurevich, Kelsey L Alexander, C Benjamin Naman, Tiago Leão, Evgenia Glukhov, Tal Luzzatto-Knaan, Fernando Vargas, Robby Quinn, Amina Bouslimani, Louis Felix Nothias, Nitin K Singh, Jon G Sanders, Rodolfo A S Benitez, Luke R Thompson, Md-Nafiz Hamid, James T Morton, Alla Mikheenko, Alexander Shlemov, Anton Korobeynikov, Iddo Friedberg, Rob Knight, Kasthuri Venkateswaran, William H Gerwick, Lena Gerwick, Pieter C Dorrestein, Pavel A Pevzner, Hosein Mohimani",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6952069/,MetaMiner: A Scalable Peptidogenomics Approach for Discovery of Ribosomal Peptide Natural Products with Blind Modifications from Microbial Communities
Draft Genome Sequences of Sphingomonas Species Associated with the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303416/,"Swati Bijlani, Nitin K Singh, Christopher E Mason, Clay C C Wang, Kasthuri Venkateswaran",2020,"El resumen (abstract) del texto es:

""El conjunto de secuencias de genomas provisionales de tres Sphingomonas aislados del Estación Espacial Internacional (ISS) fueron ensamblados. Estas secuencias genómicas ayudarán a comprender la influencia de las condiciones de microgravedad en la producción de compuestos bioactivos y otras importantes características comparadas con sus homólogos de la Tierra. Sphingomonas especies han sido aisladas de una variedad de hábitats, y algunas especies poseen la capacidad única de degradar contaminantes, formar bio películas y corroder las superficies metálicas.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303416/,Draft Genome Sequences of Sphingomonas Species Associated with the International Space Station
Draft Genome Sequences of Tremellomycetes Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317102/,"Swati Bijlani, Nitin K Singh, Christopher E Mason, Clay C C Wang, Kasthuri Venkateswaran",2020,"El resumen (abstract) del texto es:

""El objetivo del trabajo fue determinar el genoma de seis microorganismos eucarióticos pertenecientes a la clase Tremellomycetes aislados en la Estación Espacial Internacional. El objetivo de este estudio es entender el impacto del microgravedad en la potencial patogenicidad de estos microorganismos. Se encontraron que las cepas de Cryptococcus que fueron influenciadas por el microgravedad fueron causadas por la influencia de microorganismos de la clase Tremellomycetes. Estos microorganismos de la clase Tremellomycetes fueron aislados durante un observatorio microbiano en la Estación Espacial Internacional. Estos microorganismos pertenecen a las especies que causan infecciones en el humano, especialmente Cryptococcus neoformans y Papiliotrema uniguttulata que causan infecciones en los seres humanos.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317102/,Draft Genome Sequences of Tremellomycetes Strains Isolated from the International Space Station
Draft Genome Sequences of Rhodotorula mucilaginosa Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393961/,"Robert Daudu, Ceth W Parker, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",2020,"Aquí se encuentra el resumen (abstract) extraído del texto original:

""The whole-genome sequences (WGS) of 28 isolates from the International Space Station were generated and identified as Rhodotorula mucilaginosa, a pigmented yeast that has been classified as an emerging human pathogen in recent times. These WGS enable the identification of genes responsible for synthesizing compounds with biological implications.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393961/,Draft Genome Sequences of Rhodotorula mucilaginosa Strains Isolated from the International Space Station
Draft Genome Sequences of Enterobacteriales Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484075/,"Achintya R Bharadwaj, Robert Daudu, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Fathi Karouia, Christopher E Mason, Kasthuri Venkateswaran",2020,"Aquí está el resumen (abstract) del texto:

""The whole-genome sequences of 26 strains isolated from the International Space Station were generated, and the strains were identified as being members of the order Enterobacteriales. Characterization of these whole-genome sequences might enable the identification of potential pathogenic bacteria that have been adapting to the space environment.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484075/,Draft Genome Sequences of Enterobacteriales Strains Isolated from the International Space Station
Draft Genome Sequences of Lactobacillales Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7516158/,"Achintya R Bharadwaj, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Fathi Karouia, Christopher E Mason, Kasthuri Venkateswaran",2020,"Nineteen strains de la orden Lactobacillales se aislaron de la Estación Espacial Internacional y el vehículo de abastecimiento comercial, y se generaron secuencias de genomes completas (WGS). Las secuencias de WGS permitirían el carácterización de estas bacterias potencialmente patógenas que se han estado adaptando a las condiciones extremas del entorno espacial. Miembros del género Enterococcus poseen características de patogenicidad en humanos como resistencia a antibióticos, lo que plantea preocupaciones de salud para las personas de la Tierra y los astronautas residentes en la Estación Espacial Internacional (ISS). Sin embargo, Aerococcus urinaequi, una cepa no patógena, se aisló primero de la orina de un caballo. Los astronautas en vuelos largos están comprometidos inmunológicamente debido al estrés fisiológico y mental inducido por la microgravedad. La respuesta inmune disminuida permite que las bacterias tomen ventaja por el crecimiento debido a su potencial de adaptabilidad en el entorno espacial. El conocimiento del contenido genómico de estas potenciales patógenos ayudará al desarrollo de estrategias de contramedida y mitigación adecuadas. Miembros de la orden Lactobacillales aislados de la ISS y la superficie del vehículo de abastecimiento comercial fueron Enterococcus faecalis, Enterococcus faecium y Aerococcus urinaequ. E. faecalis y E. faecium se han reportado como aislados nosocomiales que portan resistencia a vancomicina y ampicilina. A. urinaequiv se aisló de un paciente con enfermedad renal crónica y también se ha reportado que es resistente a vancomicina. Se requiere la caracterización completa de las secuencias de WGS de estas cepas de ISS, incluyendo genes de virulencia, y la confirmación subsiguiente en modelos animales para descifrar su potencial patogenicidad.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7516158/,Draft Genome Sequences of Lactobacillales Isolated from the International Space Station
Draft Genome Sequences of Klebsiella Species Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7561690/,"Samuel A Solomon, Achintya R Bharadwaj, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",2020,"Isolated across four locations aboard the International Space Station (ISS), 10 bacterial strains were compared using whole-genome sequencing analysis and were phylogenetically identified as Klebsiella. The whole-genome sequences will aid in comparative genomic studies of ISS Klebsiella strains with Earth counterparts to gain insight into their adaptation to space conditions.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7561690/,Draft Genome Sequences of Klebsiella Species Isolated from the International Space Station
Draft Genome Sequences of Bacillaceae Strains Isolated from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7595942/,"Robert Daudu, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O'Hara, Christopher E Mason, Kasthuri Venkateswaran",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7595942/,Draft Genome Sequences of Bacillaceae Strains Isolated from the International Space Station
Assessing the risk of transfer of microorganisms at the International Space Station due to cargo delivery by commercial resupply vehicles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7677455/,"Snehit Mhatre, Jason M Wood, Aleksandra Checinska Sielaff, Maximilian Mora, Stefanie Duller, Nitin Kumar Singh, Fathi Karouia, Christine Moissl-Eichinger, Kasthuri Venkateswaran",2020,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7677455/,Assessing the Risk of Transfer of Microorganisms at the International Space Station Due to Cargo Delivery by Commercial Resupply Vehicles
"Methylobacterium ajmalii sp. nov., isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/,"Swati Bijlani, Nitin K Singh, V V Ramprasad Eedara, Appa Rao Podile, Christopher E Mason, Clay C C Wang, Kasthuri Venkateswaran",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/,"Methylobacterium ajmalii sp. nov., Isolated From the International Space Station"
Draft Genome Sequences of Aspergillus and Penicillium Species Isolated from the International Space Station and Crew Resupply Vehicle Capsule,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104057/,"Adriana Blachowicz, Nitin Kumar Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",2021,"El resumen del texto es:

""The draft whole-genome sequences (WGS) of 30 fungal strains isolated from the International Space Station and belonging to the Penicillium and Aspergillus genera were assembled. The WGS will allow for detailed genomic characterization to determine the possible applications and importance for space and biotechnological industries.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104057/,Draft Genome Sequences of Aspergillus and Penicillium Species Isolated from the International Space Station and Crew Resupply Vehicle Capsule
Advances in Space Microbiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034939/,"Maria Cortazar‐Chinarro, Kayla C King, Mette Lillie",2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034939/,MHC Diversity Across Time and Space
Effects of simulated microgravity on the proteome and secretome of the polyextremotolerant black fungus Knufia chersonesos.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8012687/,"Donatella Tesei, Abby J Chiang, Markus Kalkum, Jason E Stajich, Ganesh Babu Malli Mohan, Katja Sterflinger, Kasthuri Venkateswaran",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8012687/,Effects of Simulated Microgravity on the Proteome and Secretome of the Polyextremotolerant Black Fungus Knufia chersonesos
Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/,"Anna C Simpson, Camilla Urbaniak, Nitin K Singh, Jason M Wood, Marilyne Debieu, Niamh B O’Hara, Christopher E Mason, Kasthuri Venkateswaran",2021,"Aquí te presento el texto del resumen (abstract) limpiado de cualquier texto sobrante o metadatos:

Whole-genome sequences were generated from 96 bacterial strains of 14 species that were isolated from International Space Station surfaces during the Microbial Tracking 2 study. Continued characterization of this closed habitat's micro- biome enables tracking of the spread and evolution of secondary pathogens, which is vital for astronaut health. The International Space Station (ISS) is currently the only long-term human habitat in space. Microgravity disrupts human immune function, and close monitoring of the ISS microbiome for increased pathogenicity is thus an ongoing critical task.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/,Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station
Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8211661/,"Natasha J Haveman, Christina L M Khodadad, Anirudha R Dixit, Artemis S Louyakis, Gioia D Massa, Kasthuri Venkateswaran, Jamie S Foster",2021,"A continuación, te proporciono el resumen (abstract) extraído del texto:

""Healthy plants are vital for successful, long-duration missions in space, as they provide the crew with life support, food production, and psychological bene ﬁts. To investigate the microbiome of red romaine lettuce grown under International Space Station (ISS)-like conditions, we developed a methodology to examine the transcriptional activities of associated microorganisms. Microbial transcripts enriched from host –microbe total RNA were sequenced using the Oxford Nanopore MinION sequencing platform. Our results demonstrate the feasibility of using metatranscriptomics of enriched microbial RNA as a potential method for on-site monitoring of the transcriptional activity of crop microbiomes, helping to facilitate and maintain plant health for on-orbit space food production.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8211661/,Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications
Investigation of Spaceflight Induced Changes to Astronaut Microbiomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988970/,"Yi Xiong, Jianguo Guo, Wenchen Yu, Deyong Zeng, Chenchen Song, Li Zhou, Nadtochii Liudmila Anatolyevna, Denis Baranenko, Dan Xiao, Yingyu Zhou, Weihong Lu",2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988970/,Molecular Mechanism of Microgravity-Induced Intestinal Flora Dysbiosis on the Abnormalities of Liver and Brain Metabolism
Genomic Characterization of Potential Plant Growth-Promoting Features of Sphingomonas Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/,"Jonathan Lombardino, Swati Bijlani, Nitin K Singh, Jason M Wood, Richard Barker, Simon Gilroy, Clay C C Wang, Kasthuri Venkateswaran",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/,Genomic Characterization of Potential Plant Growth-Promoting Features of Sphingomonas Strains Isolated from the International Space Station
"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8875396/,"Swati Bijlani, Ceth Parker, Nitin K Singh, Maria A Sierra, Jonathan Foox, Clay C C Wang, Christopher E Mason, Kasthuri Venkateswaran",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8875396/,"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station"
Metabolic modeling of the International Space Station microbiome reveals key microbial interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9258157/,"Rachita K Kumar, Nitin Kumar Singh, Sanjaay Balakrishnan, Ceth W Parker, Karthik Raman, Kasthuri Venkateswaran",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9258157/,Metabolic modeling of the International Space Station microbiome reveals key microbial interactions
"Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/,"Anna C Simpson, Takeo Suzuki, Daniel R Miller, Kasthuri Venkateswaran",2022,"El resumen (abstract) está dado por el texto siguiente:

""The use of ﬁlm media involves considerably less preparation, waste, and incubator space than conventional agar-media-based assays and has proven in past studies to provide counts of cultivable microbes similar to those of traditional agar media. Film media also have the advantage of allowing sample volumes similar to those used in pour plates and, therefore, are well-suited for cultivable microbial counts in extremely low-biomass environments such as clean rooms or space habitats, particularly where the subsequent isolation of colonies is necessary. In this study, cultivable microbial count performance was compared between agar media and ﬁlm media in three kinds of samples: food items, surfaces in built environments on Earth (homes), and on the environmental surfaces of the International Space Station (ISS).""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/,"Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media"
Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/,"Braden T Tierney, Nitin K Singh, Anna C Simpson, Andrea M Hujer, Robert A Bonomo, Christopher E Mason, Kasthuri Venkateswaran",2022,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/,Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station
Characterization of metagenome-assembled genomes from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,"Nitin K Singh, Jason M Wood, Jose Patane, Livia Maria Silva Moura, Jonathan Lombardino, João Carlos Setubal, Kasthuri Venkateswaran",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,Characterization of metagenome-assembled genomes from the International Space Station
Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,"Anna C Simpson, V V Ramprasad Eedara, Nitin K Singh, Namita Damle, Ceth W Parker, Fathi Karouia, Christopher E Mason, Kasthuri Venkateswaran",2023,"A continuación se extrae el resumen del texto:

Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station.
 
Anna C. Simpson, V. V. Ramprasad Eedara, Nitin K. Singh, Namita Damle, Ceth W. Parker, Fathi Karouia, Christopher E. Mason y Kasthuri Venkateswaran.
 
Un aislado de la familia Paenibacillaceae fue aislado desde la pared detrás del Compartment de Higiene de Basura a bordo de la Estación Espacial Internacional (ISS) en abril, como parte de la serie de misiones de seguimiento de Microorganismos. Esta cepa se identificó como un bacterio gram-positivo, en forma de bastón, oxidasa-positivo, catalasa-negativo y motil en el género Cohnella, designado como F_six_/two_S_P_one T. El análisis genómico comparativo sugiere que esta cepa es una nueva especie, Cohnella hashimotonis sp. nov.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station
Genomic analysis reveals the presence of emerging pathogenic Klebsiella lineages aboard the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/,"Georgios Miliotis, Francesca McDonagh, Nitin Kumar Singh, Louise O'Connor, Alma Tuohy, Dearbháile Morris, Kasthuri Venkateswaran",2023,"Abstract:
Klebsiella species, such as Klebsiella pneumoniae, Klebsiella aerogenes, and Klebsiella quasipneumoniae, are opportunistic pathogens that cause infections in humans. Hypervirulent Klebsiella pneumoniae (hvKP) has gained attention due to its global dissemination, invasive infections in community settings among immunocompetent individuals, and escalating antibiotic resistance levels. This study presents the first comprehensive phenotypic and genotypic analysis of Klebsiella isolates from the International Space Station (ISS), revealing emerging pathogenic lineages with potential implications for human health. The genomes of K. pneumoniae, K. aerogenes, and K. quasipneumoniae offered insights into antimicrobial resistance, virulence, thermotolerance, disinfectant resistance, and mobile genetic elements. A potential dissemination of hvKp strains on ISS might pose a risk to immunocompromised crew members, and the study highlights the need to monitor microbial communities in space to comprehend their survival mechanisms and implications for human health.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/,Genomic analysis reveals the presence of emerging pathogenic Klebsiella lineages aboard the International Space Station
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,"Anna C Simpson, Pratyay Sengupta, Flora Zhang, Asif Hameed, Ceth W Parker, Nitin K Singh, Georgios Miliotis, Punchappady D Rekha, Karthik Raman, Christopher E Mason, Kasthuri Venkateswaran",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes"
"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/,"Pratyay Sengupta, Shobhan Karthick Muthamilselvi Sivabalan, Nitin Kumar Singh, Karthik Raman, Kasthuri Venkateswaran",2024,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/,"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station"
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,"Anna C Simpson, Pratyay Sengupta, Flora Zhang, Asif Hameed, Ceth W Parker, Nitin K Singh, Georgios Miliotis, Punchappady D Rekha, Karthik Raman, Christopher E Mason, Kasthuri Venkateswaran",2023,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes"
